"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BRA","STUDPERTEACHER","TRY","RT","A","2015",23.214,
"BRA","STUDPERTEACHER","TRY","RT","A","2016",23.065,
"BRA","STUDPERTEACHER","TRY","RT","A","2017",23.638,
"BRA","STUDPERTEACHER","TRY","RT","A","2018",23.774,
"BRA","STUDPERTEACHER","TRY","RT","A","2019",24.085,
"BRA","STUDPERTEACHER","TRY","RT","A","2020",25.671,
"BRA","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2010",20.506,
"BRA","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2011",19.74,
"BRA","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2012",18.994,
"BRA","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2013",18.4,
"BRA","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2014",18.081,
"BRA","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2015",17.716,
"BRA","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2016",17.571,
"BRA","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2017",17.465,
"BRA","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2018",16.867,
"BRA","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2019",16.946,
"BRA","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2020",16.813,
"BRA","STUDPERTEACHER","SRY","RT","A","2013",25.694,
"BRA","STUDPERTEACHER","SRY","RT","A","2014",24.805,
"BRA","STUDPERTEACHER","SRY","RT","A","2015",24.402,
"BRA","STUDPERTEACHER","SRY","RT","A","2016",24.535,
"BRA","STUDPERTEACHER","SRY","RT","A","2017",24.648,
"BRA","STUDPERTEACHER","SRY","RT","A","2018",24.412,
"BRA","STUDPERTEACHER","SRY","RT","A","2019",23.941,
"BRA","STUDPERTEACHER","SRY","RT","A","2020",24.067,
"CHL","STUDPERTEACHER","PRY","RT","A","2013",22.525,
"CHL","STUDPERTEACHER","PRY","RT","A","2014",21.318,
"CHL","STUDPERTEACHER","PRY","RT","A","2015",20.891,
"CHL","STUDPERTEACHER","PRY","RT","A","2016",20.293,
"CHL","STUDPERTEACHER","PRY","RT","A","2017",19.77,
"CHL","STUDPERTEACHER","PRY","RT","A","2018",19.411,
"CHL","STUDPERTEACHER","PRY","RT","A","2019",18.595,
"CHL","STUDPERTEACHER","PRY","RT","A","2020",18.626,
"CHL","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2013",26.302,
"CHL","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2014",25.678,
"CHL","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2015",25.017,
"CHL","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2016",24.312,
"CHL","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2017",23.269,
"CHL","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2018",22.397,
"CHL","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2019",22.568,
"CHL","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2020",22.517,
"CHL","STUDPERTEACHER","SRY","RT","A","2013",24.799,
"CHL","STUDPERTEACHER","SRY","RT","A","2014",23.514,
"CHL","STUDPERTEACHER","SRY","RT","A","2015",22.598,
"CHL","STUDPERTEACHER","SRY","RT","A","2016",21.743,
"CHL","STUDPERTEACHER","SRY","RT","A","2017",20.908,
"CHL","STUDPERTEACHER","SRY","RT","A","2018",20.443,
"CHL","STUDPERTEACHER","SRY","RT","A","2019",19.71,
"CHL","STUDPERTEACHER","SRY","RT","A","2020",19.77,
"COL","STUDPERTEACHER","PRY","RT","A","2014",24.287,
"COL","STUDPERTEACHER","PRY","RT","A","2015",24.239,
"COL","STUDPERTEACHER","PRY","RT","A","2016",24.231,
"COL","STUDPERTEACHER","PRY","RT","A","2017",23.601,
"COL","STUDPERTEACHER","PRY","RT","A","2018",23.302,
"COL","STUDPERTEACHER","PRY","RT","A","2019",23.071,
"COL","STUDPERTEACHER","PRY","RT","A","2020",23.767,
"COL","STUDPERTEACHER","TRY","RT","A","2013",19.011,
"COL","STUDPERTEACHER","TRY","RT","A","2014",15.523,
"COL","STUDPERTEACHER","TRY","RT","A","2015",15.364,
"COL","STUDPERTEACHER","TRY","RT","A","2016",30.716,
"COL","STUDPERTEACHER","TRY","RT","A","2017",31.256,
"COL","STUDPERTEACHER","TRY","RT","A","2018",27.72,
"COL","STUDPERTEACHER","TRY","RT","A","2019",27.104,
"COL","STUDPERTEACHER","TRY","RT","A","2020",27.207,
"COL","STUDPERTEACHER","SRY","RT","A","2013",82.787,
"COL","STUDPERTEACHER","SRY","RT","A","2014",24.901,
"COL","STUDPERTEACHER","SRY","RT","A","2015",26.48,
"COL","STUDPERTEACHER","SRY","RT","A","2016",26.026,
"COL","STUDPERTEACHER","SRY","RT","A","2017",26.011,
"COL","STUDPERTEACHER","SRY","RT","A","2018",25.911,
"COL","STUDPERTEACHER","SRY","RT","A","2019",26.094,
"COL","STUDPERTEACHER","SRY","RT","A","2020",26.093,
"CRI","STUDPERTEACHER","PRY","RT","A","2013",13.342,
"CRI","STUDPERTEACHER","PRY","RT","A","2014",13.227,
"CRI","STUDPERTEACHER","PRY","RT","A","2015",12.676,
"CRI","STUDPERTEACHER","PRY","RT","A","2016",11.979,
"CRI","STUDPERTEACHER","PRY","RT","A","2017",11.643,
"CRI","STUDPERTEACHER","PRY","RT","A","2018",11.575,
"CRI","STUDPERTEACHER","PRY","RT","A","2019",11.669,
"CRI","STUDPERTEACHER","PRY","RT","A","2020",11.459,
"CRI","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2013",12.441,
"CRI","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2014",12.745,
"CRI","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2015",12.434,
"CRI","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2016",11.475,
"CRI","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2017",11.342,
"CRI","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2018",12.415,
"CRI","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2019",11.268,
"CRI","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2020",10.387,
"CRI","STUDPERTEACHER","SRY","RT","A","2013",13.97,
"CRI","STUDPERTEACHER","SRY","RT","A","2014",14.359,
"CRI","STUDPERTEACHER","SRY","RT","A","2015",13.952,
"CRI","STUDPERTEACHER","SRY","RT","A","2016",12.732,
"CRI","STUDPERTEACHER","SRY","RT","A","2017",13.612,
"CRI","STUDPERTEACHER","SRY","RT","A","2018",13.173,
"CRI","STUDPERTEACHER","SRY","RT","A","2019",13.649,
"CRI","STUDPERTEACHER","SRY","RT","A","2020",13.152,
"EST","STUDPERTEACHER","PRY","RT","A","2013",13.04,
"EST","STUDPERTEACHER","PRY","RT","A","2014",12.892,
"EST","STUDPERTEACHER","PRY","RT","A","2015",13.347,
"EST","STUDPERTEACHER","PRY","RT","A","2016",13.192,
"EST","STUDPERTEACHER","PRY","RT","A","2017",13.192,
"EST","STUDPERTEACHER","PRY","RT","A","2018",13.146,
"EST","STUDPERTEACHER","PRY","RT","A","2019",12.856,
"EST","STUDPERTEACHER","PRY","RT","A","2020",12.543,
"EST","STUDPERTEACHER","TRY","RT","A","2014",15.062,
"EST","STUDPERTEACHER","TRY","RT","A","2015",14.007,
"EST","STUDPERTEACHER","TRY","RT","A","2016",13.688,
"EST","STUDPERTEACHER","TRY","RT","A","2017",13.507,
"EST","STUDPERTEACHER","TRY","RT","A","2018",12.848,
"EST","STUDPERTEACHER","TRY","RT","A","2019",12.95,
"EST","STUDPERTEACHER","TRY","RT","A","2020",12.169,
"EST","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2013",8.92,
"EST","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2014",8.78,
"EST","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2015",8.581,
"EST","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2016",8.471,
"EST","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2017",8.534,
"EST","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2018",8.43,
"EST","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2019",8.23,
"EST","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2020",8.151,
"EST","STUDPERTEACHER","SRY","RT","A","2013",11.968,
"EST","STUDPERTEACHER","SRY","RT","A","2014",12.178,
"EST","STUDPERTEACHER","SRY","RT","A","2015",12.176,
"EST","STUDPERTEACHER","SRY","RT","A","2016",12.402,
"EST","STUDPERTEACHER","SRY","RT","A","2017",12.608,
"EST","STUDPERTEACHER","SRY","RT","A","2018",12.664,
"EST","STUDPERTEACHER","SRY","RT","A","2019",12.392,
"EST","STUDPERTEACHER","SRY","RT","A","2020",12.409,
"ISR","STUDPERTEACHER","PRY","RT","A","2013",15.268,
"ISR","STUDPERTEACHER","PRY","RT","A","2014",15.468,
"ISR","STUDPERTEACHER","PRY","RT","A","2015",15.434,
"ISR","STUDPERTEACHER","PRY","RT","A","2016",15.418,
"ISR","STUDPERTEACHER","PRY","RT","A","2017",15.172,
"ISR","STUDPERTEACHER","PRY","RT","A","2018",15.434,
"ISR","STUDPERTEACHER","PRY","RT","A","2019",15.095,
"ISR","STUDPERTEACHER","PRY","RT","A","2020",14.969,
"ISR","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2017",21.984,
"ISR","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2018",21.359,
"ISR","STUDPERTEACHER","SRY","RT","A","2014",11.185,
"ISR","STUDPERTEACHER","SRY","RT","A","2017",10.277,
"ISR","STUDPERTEACHER","SRY","RT","A","2018",10.4,
"LVA","STUDPERTEACHER","PRY","RT","A","2013",11.162,
"LVA","STUDPERTEACHER","PRY","RT","A","2014",11.091,
"LVA","STUDPERTEACHER","PRY","RT","A","2015",11.133,
"LVA","STUDPERTEACHER","PRY","RT","A","2016",11.33,
"LVA","STUDPERTEACHER","PRY","RT","A","2017",12.075,
"LVA","STUDPERTEACHER","PRY","RT","A","2018",11.997,
"LVA","STUDPERTEACHER","PRY","RT","A","2019",11.963,
"LVA","STUDPERTEACHER","PRY","RT","A","2020",12.109,
"LVA","STUDPERTEACHER","TRY","RT","A","2013",19.522,
"LVA","STUDPERTEACHER","TRY","RT","A","2014",18.902,
"LVA","STUDPERTEACHER","TRY","RT","A","2015",18.722,
"LVA","STUDPERTEACHER","TRY","RT","A","2016",18.365,
"LVA","STUDPERTEACHER","TRY","RT","A","2017",16.56,
"LVA","STUDPERTEACHER","TRY","RT","A","2018",16.331,
"LVA","STUDPERTEACHER","TRY","RT","A","2019",16.899,
"LVA","STUDPERTEACHER","TRY","RT","A","2020",16.287,
"LVA","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2013",13.748,
"LVA","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2014",10.857,
"LVA","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2015",10.099,
"LVA","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2016",9.729,
"LVA","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2017",9.825,
"LVA","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2018",8.887,
"LVA","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2019",9.197,
"LVA","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2020",9.235,
"LVA","STUDPERTEACHER","SRY","RT","A","2013",8.979,
"LVA","STUDPERTEACHER","SRY","RT","A","2014",8.779,
"LVA","STUDPERTEACHER","SRY","RT","A","2015",8.667,
"LVA","STUDPERTEACHER","SRY","RT","A","2016",8.733,
"LVA","STUDPERTEACHER","SRY","RT","A","2017",9.326,
"LVA","STUDPERTEACHER","SRY","RT","A","2018",9.527,
"LVA","STUDPERTEACHER","SRY","RT","A","2019",9.925,
"LVA","STUDPERTEACHER","SRY","RT","A","2020",10.368,
"LTU","STUDPERTEACHER","PRY","RT","A","2013",10.189,
"LTU","STUDPERTEACHER","PRY","RT","A","2014",10.233,
"LTU","STUDPERTEACHER","PRY","RT","A","2015",10.256,
"LTU","STUDPERTEACHER","PRY","RT","A","2016",10.47,
"LTU","STUDPERTEACHER","PRY","RT","A","2017",10.619,
"LTU","STUDPERTEACHER","PRY","RT","A","2018",11.22,
"LTU","STUDPERTEACHER","PRY","RT","A","2019",14.451,
"LTU","STUDPERTEACHER","PRY","RT","A","2020",14.202,
"LTU","STUDPERTEACHER","TRY","RT","A","2013",16.571,
"LTU","STUDPERTEACHER","TRY","RT","A","2014",16.074,
"LTU","STUDPERTEACHER","TRY","RT","A","2015",16.451,
"LTU","STUDPERTEACHER","TRY","RT","A","2016",16.277,
"LTU","STUDPERTEACHER","TRY","RT","A","2017",16.23,
"LTU","STUDPERTEACHER","TRY","RT","A","2018",14.373,
"LTU","STUDPERTEACHER","TRY","RT","A","2019",14.536,
"LTU","STUDPERTEACHER","TRY","RT","A","2020",15.012,
"LTU","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2005",8.867,
"LTU","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2010",8.543,
"LTU","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2011",8.608,
"LTU","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2012",8.459,
"LTU","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2013",9.997,
"LTU","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2014",10.406,
"LTU","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2015",10.538,
"LTU","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2016",10.376,
"LTU","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2017",10.83,
"LTU","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2018",10.3,
"LTU","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2019",9.803,
"LTU","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2020",9.595,
"LTU","STUDPERTEACHER","SRY","RT","A","2013",7.741,
"LTU","STUDPERTEACHER","SRY","RT","A","2014",7.616,
"LTU","STUDPERTEACHER","SRY","RT","A","2015",7.531,
"LTU","STUDPERTEACHER","SRY","RT","A","2016",7.412,
"LTU","STUDPERTEACHER","SRY","RT","A","2017",7.518,
"LTU","STUDPERTEACHER","SRY","RT","A","2018",7.747,
"LTU","STUDPERTEACHER","SRY","RT","A","2019",9.59,
"LTU","STUDPERTEACHER","SRY","RT","A","2020",9.784,
"SVN","STUDPERTEACHER","PRY","RT","A","2013",15.995,
"SVN","STUDPERTEACHER","PRY","RT","A","2014",15.862,
"SVN","STUDPERTEACHER","PRY","RT","A","2015",15.888,
"SVN","STUDPERTEACHER","PRY","RT","A","2016",14.282,
"SVN","STUDPERTEACHER","PRY","RT","A","2017",14.45,
"SVN","STUDPERTEACHER","PRY","RT","A","2018",14.282,
"SVN","STUDPERTEACHER","PRY","RT","A","2019",10.581,
"SVN","STUDPERTEACHER","PRY","RT","A","2020",10.29,
"SVN","STUDPERTEACHER","TRY","RT","A","2013",18.087,
"SVN","STUDPERTEACHER","TRY","RT","A","2014",17.479,
"SVN","STUDPERTEACHER","TRY","RT","A","2015",17.081,
"SVN","STUDPERTEACHER","TRY","RT","A","2016",15.324,
"SVN","STUDPERTEACHER","TRY","RT","A","2017",14.947,
"SVN","STUDPERTEACHER","TRY","RT","A","2018",15.324,
"SVN","STUDPERTEACHER","TRY","RT","A","2019",14.345,
"SVN","STUDPERTEACHER","TRY","RT","A","2020",13.629,
"SVN","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2005",8.428,
"SVN","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2013",16.95,
"SVN","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2014",16.906,
"SVN","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2015",16.799,
"SVN","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2016",17.116,
"SVN","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2017",16.58,
"SVN","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2018",17.116,
"SVN","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2019",16.625,
"SVN","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2020",15.816,
"SVN","STUDPERTEACHER","SRY","RT","A","2013",10.802,
"SVN","STUDPERTEACHER","SRY","RT","A","2014",10.886,
"SVN","STUDPERTEACHER","SRY","RT","A","2015",10.899,
"SVN","STUDPERTEACHER","SRY","RT","A","2016",9.384,
"SVN","STUDPERTEACHER","SRY","RT","A","2017",9.269,
"SVN","STUDPERTEACHER","SRY","RT","A","2018",9.384,
"OAVG","STUDPERTEACHER","PRY","RT","A","2010",0.507,
"OAVG","STUDPERTEACHER","PRY","RT","A","2011",0.502,
"OAVG","STUDPERTEACHER","PRY","RT","A","2012",0.881,
"OAVG","STUDPERTEACHER","PRY","RT","A","2013",14.385,
"OAVG","STUDPERTEACHER","PRY","RT","A","2014",14.974,
"OAVG","STUDPERTEACHER","PRY","RT","A","2015",15.155,
"OAVG","STUDPERTEACHER","PRY","RT","A","2016",14.923,
"OAVG","STUDPERTEACHER","PRY","RT","A","2017",14.825,
"OAVG","STUDPERTEACHER","PRY","RT","A","2018",14.694,
"OAVG","STUDPERTEACHER","PRY","RT","A","2019",14.499,
"OAVG","STUDPERTEACHER","PRY","RT","A","2020",14.397,
"OAVG","STUDPERTEACHER","TRY","RT","A","2010",0.4,
"OAVG","STUDPERTEACHER","TRY","RT","A","2011",0.38,
"OAVG","STUDPERTEACHER","TRY","RT","A","2012",0.399,
"OAVG","STUDPERTEACHER","TRY","RT","A","2013",16.013,
"OAVG","STUDPERTEACHER","TRY","RT","A","2014",16.868,
"OAVG","STUDPERTEACHER","TRY","RT","A","2015",15.607,
"OAVG","STUDPERTEACHER","TRY","RT","A","2016",15.815,
"OAVG","STUDPERTEACHER","TRY","RT","A","2017",15.727,
"OAVG","STUDPERTEACHER","TRY","RT","A","2018",15.192,
"OAVG","STUDPERTEACHER","TRY","RT","A","2019",15.133,
"OAVG","STUDPERTEACHER","TRY","RT","A","2020",15.041,
"OAVG","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2013",13.429,
"OAVG","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2014",13.229,
"OAVG","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2015",12.941,
"OAVG","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2016",12.756,
"OAVG","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2017",13.659,
"OAVG","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2018",12.554,
"OAVG","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2019",13.018,
"OAVG","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2020",12.731,
"OAVG","STUDPERTEACHER","SRY","RT","A","2010",0.326,
"OAVG","STUDPERTEACHER","SRY","RT","A","2011",0.328,
"OAVG","STUDPERTEACHER","SRY","RT","A","2012",0.344,
"OAVG","STUDPERTEACHER","SRY","RT","A","2013",15.403,
"OAVG","STUDPERTEACHER","SRY","RT","A","2014",13.366,
"OAVG","STUDPERTEACHER","SRY","RT","A","2015",13.466,
"OAVG","STUDPERTEACHER","SRY","RT","A","2016",13.121,
"OAVG","STUDPERTEACHER","SRY","RT","A","2017",13.106,
"OAVG","STUDPERTEACHER","SRY","RT","A","2018",12.898,
"OAVG","STUDPERTEACHER","SRY","RT","A","2019",13.026,
"OAVG","STUDPERTEACHER","SRY","RT","A","2020",13.593,
"G20","STUDPERTEACHER","PRY","RT","A","2013",18.476,
"G20","STUDPERTEACHER","PRY","RT","A","2014",18.344,
"G20","STUDPERTEACHER","PRY","RT","A","2015",18.168,
"G20","STUDPERTEACHER","PRY","RT","A","2016",17.965,
"G20","STUDPERTEACHER","PRY","RT","A","2017",17.18,
"G20","STUDPERTEACHER","PRY","RT","A","2018",16.647,
"G20","STUDPERTEACHER","PRY","RT","A","2019",17.205,
"G20","STUDPERTEACHER","PRY","RT","A","2020",14.396,
"G20","STUDPERTEACHER","TRY","RT","A","2013",16.781,
"G20","STUDPERTEACHER","TRY","RT","A","2014",16.728,
"G20","STUDPERTEACHER","TRY","RT","A","2015",16.175,
"G20","STUDPERTEACHER","TRY","RT","A","2016",16.876,
"G20","STUDPERTEACHER","TRY","RT","A","2017",17.586,
"G20","STUDPERTEACHER","TRY","RT","A","2018",16.314,
"G20","STUDPERTEACHER","TRY","RT","A","2019",16.37,
"G20","STUDPERTEACHER","TRY","RT","A","2020",13.271,
"G20","STUDPERTEACHER","SRY","RT","A","2013",15.988,
"G20","STUDPERTEACHER","SRY","RT","A","2014",15.561,
"G20","STUDPERTEACHER","SRY","RT","A","2015",16.522,
"G20","STUDPERTEACHER","SRY","RT","A","2016",15.906,
"G20","STUDPERTEACHER","SRY","RT","A","2017",14.991,
"G20","STUDPERTEACHER","SRY","RT","A","2018",14.119,
"G20","STUDPERTEACHER","SRY","RT","A","2019",15.188,
"G20","STUDPERTEACHER","SRY","RT","A","2020",12.001,
"G20","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2013",14.413,
"G20","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2014",14.271,
"G20","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2015",14.326,
"G20","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2016",14.006,
"G20","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2017",14.488,
"G20","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2018",13.828,
"G20","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2019",16.462,
"G20","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2020",11.764,
